ID;FINGERPRINT;STELLENNUMMER_AVAM;STELLENNUMMER_EGOV;URL;BEZEICHNUNG;BESCHREIBUNG;DETAILANGABEN;ERGAENZENDE_ANGABEN;STELLENANTRITT;AB_SOFORT_B;VERTRAGSDAUER;UNBEFRISTET_B;PENSUM_VON;PENSUM_BIS;GLEICHE_OSTE;ARBEITSZEIT_STD;LOHN_MIN;LOHN_MAX;WAEHRUNG;LOHNART_CODE;ALTER_VON;ALTER_BIS;GESCHLECHT_CODE;ANGABEN_ALTER;ARBEITSORTGEMEINDE;ARBEITSORT_TEXT;KANTON;ARBEITSORT_PLZ;ARBEITSORT_AUSLAND;ARBEITSORT_REGION;ARBEITSLAND_DE;ARBEITSLAND_FR;ARBEITSLAND_IT;ARBEITSAMTBEREICH;KATEGORIE_CODE;ANMELDE_DATUM;ABMELDE_DATUM;ABMELDE_GRUND_CODE;GUELTIGKEIT;PRIV_FAHRZEUG_B;JOB_SHARING_B;BEHINDERT;WWW_PUBLIKATION_B;WWW_ANONYM_B;SSI_PUBLIKATION_B;SSI_ANONYM_B;TELETEXT_B;TELETEXT_ANONYM_B;TELETEXT_KANAL_CODE;TELETEXT_ZUSATZTEXT;EURES_B;EURES_ANONYM_B;BEWER_SCHRIFTLICH_B;BEWER_ELEKTRONISCH_B;BEWER_TELEFONISCH_B;BEWER_PERSOENLICH_B;UNT_NAME;UNT_STRASSE;UNT_HAUS_NR;UNT_PLZ;UNT_ORT;UNT_POSTFACH;UNT_POSTFACH_PLZ;UNT_POSTFACH_ORT;UNT_LAND;UNT_TELEFON;UNT_EMAIL;UNT_URL;KP_ANREDE_CODE;KP_NAME;KP_VORNAME;KP_TELEFON_NR;KP_EMAIL;BQ1_AVAM_BERUF_NR;BQ1_QUALIFIKATION_CODE;BQ1_VERWANDTE_BERUFE_B;BQ1_ERFAHRUNG_CODE;BQ1_AUSBILDUNG_CODE;BQ2_AVAM_BERUF_NR;BQ2_QUALIFIKATION_CODE;BQ2_VERWANDTE_BERUFE_B;BQ2_ERFAHRUNG_CODE;BQ2_AUSBILDUNG_CODE;BQ3_AVAM_BERUF_NR;BQ3_QUALIFIKATION_CODE;BQ3_VERWANDTE_BERUFE_B;BQ3_ERFAHRUNG_CODE;BQ3_AUSBILDUNG_CODE;SK1_SPRACHE_CODE;SK1_MUENDLICH_CODE;SK1_SCHRIFTLICH_CODE;SK1_MUTTERSPRACHE_B;SK1_AUFENTHALT_B;SK2_SPRACHE_CODE;SK2_MUENDLICH_CODE;SK2_SCHRIFTLICH_CODE;SK2_MUTTERSPRACHE_B;SK2_AUFENTHALT_B;SK3_SPRACHE_CODE;SK3_MUENDLICH_CODE;SK3_SCHRIFTLICH_CODE;SK3_MUTTERSPRACHE_B;SK3_AUFENTHALT_B;SK4_SPRACHE_CODE;SK4_MUENDLICH_CODE;SK4_SCHRIFTLICH_CODE;SK4_MUTTERSPRACHE_B;SK4_AUFENTHALT_B;SK5_SPRACHE_CODE;SK5_MUENDLICH_CODE;SK5_SCHRIFTLICH_CODE;SK5_MUTTERSPRACHE_B;SK5_AUFENTHALT_B
"7f51dce85ab7b43226b56ccc10bbb1ce527ce342a83b056483d55a7b4f7c3c54e34f570432321bdb";"7f51dce85ab7b43226b56ccc10bbb1ce527ce342a83b056483d55a7b4f7c3c54e34f570432321bdb";;;"http://www.ilemgroup.com/?q=fr/node/641";"Développeur Java Python";;;;;;;;100;100;;;;;;;;;;;"6633";"CH-1228 Plan-les-Ouates";"GE";"1228";;"GE01";;;;;;"2015-06-22-00.26.09.000000";;;;;;;;;;;;;;;;;;;;;"ILEM SA";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"7f51dce85ab7b43226b56ccc10bbb1ce527ce3422c9279b32e968b3496143575be31225ce77b6aa3";"7f51dce85ab7b43226b56ccc10bbb1ce527ce3422c9279b32e968b3496143575be31225ce77b6aa3";;;"http://www.ilemgroup.com/?q=fr/node/634";"Développeur(se) iOS/ Android";;;;;;;;100;100;;;;;;;;;;;"6633";"CH-1228 Plan-les-Ouates";"GE";"1228";;"GE01";;;;;;"2015-05-22-12.21.41.000000";;;;;;;;;;;;;;;;;;;;;"ILEM SA";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"7f51dce85ab7b43226b56ccc10bbb1ce527ce3429390ac085cd01a66b915b464630ac17c5822d8db";"7f51dce85ab7b43226b56ccc10bbb1ce527ce3429390ac085cd01a66b915b464630ac17c5822d8db";;;"http://www.ilemgroup.com/?q=fr/node/623";"Développeur(se) Java EE et Web";;;;;;;;100;100;;;;;;;;;;;"6633";"CH-1228 Plan-les-Ouates";"GE";"1228";;"GE01";;;;;;"2015-02-24-20.22.17.000000";;;;;;;;;;;;;;;;;;;;;"ILEM SA";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"401d934d834226dd43642307cad41d304092ff7b7703e7081cbe7ab191b48d71de60845c46610e56";"401d934d834226dd43642307cad41d304092ff7b7703e7081cbe7ab191b48d71de60845c46610e56";;;"http://www.jobup.ch/search/Jobview.asp?cmd=showPosting&PID=1145637&lang=fr&gui=0";"Compliance officer bancaire confirme(e)";;;;;;;;100;100;;;;;;;;;;;;"Genève";"GE";;;;;;;;;"2015-07-14-08.54.50.000000";;;;;;;;;;;;;;;;;;;;;"SCS Schnittker Consulting GmbH";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"401d934d834226dd43642307cad41d304092ff7b6ef913cfe294990e4c6b641cb8d5c87034cfb670";"401d934d834226dd43642307cad41d304092ff7b6ef913cfe294990e4c6b641cb8d5c87034cfb670";;;"http://www.jobup.ch/search/Jobview.asp?cmd=showPosting&PID=1146130&lang=fr&gui=0";"Gérant/e locative et administrative";;;;;;;;100;100;;;;;;;;;;;;"Genève";"GE";;;;;;;;;"2015-07-15-15.10.02.000000";;;;;;;;;;;;;;;;;;;;;"SCS Schnittker Consulting GmbH";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"401d934d834226dd43642307cad41d304092ff7b1e6b9c391b83adf592f5cd939fc1a1e2197f6265";"401d934d834226dd43642307cad41d304092ff7b1e6b9c391b83adf592f5cd939fc1a1e2197f6265";;;"http://www.jobup.ch/search/Jobview.asp?cmd=showPosting&PID=1142049&lang=fr&gui=0";"Spécialiste SAP FI/CO";;;;;;;;100;100;;;;;;;;;;;;"Genève";"GE";;;;;;;;;"2015-07-01-06.27.41.000000";;;;;;;;;;;;;;;;;;;;;"SCS Schnittker Consulting GmbH";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"846ab265e98dec40bf1866eafe5502f82d881c2840c254c564f1eb351a37d3c310d83af25b16e25f";"846ab265e98dec40bf1866eafe5502f82d881c2840c254c564f1eb351a37d3c310d83af25b16e25f";;;"http://www.rosset.ch/Accueil/InfosPratiques/Emplois.aspx";"Genève-Un/e aide-comptable pour notre service chauffage à 100%";;;;;;;;100;100;;;;;;;;;;;"6621";"CH-1203 Genève";"GE";"1203";;"GE01";;;;;;"2015-07-01-01.25.58.000000";;;;;;;;;;;;;;;;;;;;;"Rosset SA agence immobilière";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"846ab265e98dec40bf1866eafe5502f82d881c28b977624592aebc1f1bbe3f6e7e534eca02cce4c6";"846ab265e98dec40bf1866eafe5502f82d881c28b977624592aebc1f1bbe3f6e7e534eca02cce4c6";;;"http://www.rosset.ch/Accueil/InfosPratiques/Emplois.aspx";"Genève-Un/e gestonnaire location (taux 80% à 100%)";;;;;;;;80;100;;;;;;;;;;;"6621";"CH-1203 Genève";"GE";"1203";;"GE01";;;;;;"2015-03-30-14.26.21.000000";;;;;;;;;;;;;;;;;;;;;"Rosset SA agence immobilière";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"e6c790b5c2e4b1307265a91b47820af1b2aa02c338a5759450aa45ae0cf56aa80fc5f66b7f09c589";"e6c790b5c2e4b1307265a91b47820af1b2aa02c338a5759450aa45ae0cf56aa80fc5f66b7f09c589";;;"http://direktlink.prospective.ch/?view=0BD571B5-ECCB-83E2-A5E6537CF1332DDB";"UN TECHNICIEN BIOMEDICAL ASSISTANT 100%";;;;;;;;100;100;;;;;;;;;;;;"Genf";"GE";;;;;;;;;"2015-06-22-00.44.06.000000";;;;;;;;;;;;;;;;;;;;;"Privatklinikgruppe Hirslanden";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"c52a9a71a3ac46be5e54e669337869042dcc5be3993548acc6d113867037b7e5d177fc72eeaf95e2";"c52a9a71a3ac46be5e54e669337869042dcc5be3993548acc6d113867037b7e5d177fc72eeaf95e2";;;"http://www.jobup.ch/masks/pdf/1142185.pdf";"Administration Officer";;;;;;;;100;100;;;;;;;;;;;;"Genève (Ville de Genève)";"GE";;;;;;;;;"2015-07-01-12.29.46.000000";;;;;;;;;;;;;;;;;;;;;"International Conference on Harmonisation of Technical Requirements for Registration of Pharmaceuticals for Human Use";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"c52a9a71a3ac46be5e54e669337869042dcc5be3e3ded78d0df0a961eb13ff5186c82c4e1745afdf";"c52a9a71a3ac46be5e54e669337869042dcc5be3e3ded78d0df0a961eb13ff5186c82c4e1745afdf";;;"http://www.jobup.ch/masks/pdf/1142153.pdf";"Manager";;;;;;;;100;100;;;;;;;;;;;;"Genève (Ville de Genève)";"GE";;;;;;;;;"2015-07-01-12.29.46.000000";;;;;;;;;;;;;;;;;;;;;"International Conference on Harmonisation of Technical Requirements for Registration of Pharmaceuticals for Human Use";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"4cba51cd069a6e1d93ca9d198365cbbe7ecbe520f64b32cf0a52c302f589cf787dbbc9dd988ca921";"4cba51cd069a6e1d93ca9d198365cbbe7ecbe520f64b32cf0a52c302f589cf787dbbc9dd988ca921";;;"http://www.jobup.ch/search/Jobview.asp?cmd=showPosting&PID=1141473&lang=fr&gui=0";"Hospital Account Manager";;;;;;;;100;100;;;;;;;;;;;;"Genève";"GE";;;;;;;;;"2015-06-29-11.53.35.000000";;;;;;;;;;;;;;;;;;;;;"Grünenthal Pharma AG";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"a0f4d18f57846e52f4adac1b61a9932667384c09eee351d68d622e263681e0285acf1ad6fcc5b161";"a0f4d18f57846e52f4adac1b61a9932667384c09eee351d68d622e263681e0285acf1ad6fcc5b161";;;"http://www.serado.ch/fr/offres/info/3047.php";"Couple d'employés de maison";;;;;;;;100;100;;;;;;;;;;;;"Genève";"GE";;;;;;;;;"2015-04-28-16.10.50.000000";;;;;;;;;;;;;;;;;;;;;"SERADO SA";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"a0f4d18f57846e52f4adac1b61a9932667384c0923182e2476adc77321c121dad8f369abc28cac7b";"a0f4d18f57846e52f4adac1b61a9932667384c0923182e2476adc77321c121dad8f369abc28cac7b";;;"http://www.serado.ch/fr/offres/info/3075.php";"Cuisinière - employée de maison";;;;;;;;100;100;;;;;;;;;;;;"Genève";"GE";;;;;;;;;"2015-06-08-00.54.39.000000";;;;;;;;;;;;;;;;;;;;;"SERADO SA";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"a0f4d18f57846e52f4adac1b61a9932667384c097544254b41b2deddb35811dd075a9d09acb4b60f";"a0f4d18f57846e52f4adac1b61a9932667384c097544254b41b2deddb35811dd075a9d09acb4b60f";;;"http://www.serado.ch/fr/offres/info/3092.php";"Employée de maison";;;;;;;;100;100;;;;;;;;;;;"6642";"Vandoeuvres";"GE";"1253";;"GE01";;;;;;"2015-07-10-02.01.33.000000";;;;;;;;;;;;;;;;;;;;;"SERADO SA";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"a0f4d18f57846e52f4adac1b61a9932667384c09f9d4abb1b0da8f214ca2b2ccabdafbb7af61f1c8";"a0f4d18f57846e52f4adac1b61a9932667384c09f9d4abb1b0da8f214ca2b2ccabdafbb7af61f1c8";;;"http://www.serado.ch/fr/offres/info/3094.php";"Gardien de propriété";;;;;;;;100;100;;;;;;;;;;;;"Genève";"GE";;;;;;;;;"2015-07-10-02.01.33.000000";;;;;;;;;;;;;;;;;;;;;"SERADO SA";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"a0f4d18f57846e52f4adac1b61a9932667384c099cf790de8383e21da7917d6b6342830d7dc23c4d";"a0f4d18f57846e52f4adac1b61a9932667384c099cf790de8383e21da7917d6b6342830d7dc23c4d";;;"http://www.serado.ch/fr/offres/info/3066.php";"Nannie";;;;;;;;100;100;;;;;;;;;;;"6617";"Cologny";"GE";"1223";;"GE01";;;;;;"2015-05-26-01.45.11.000000";;;;;;;;;;;;;;;;;;;;;"SERADO SA";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"2175fd8481c8e2bb6dc514ca11a23f3b1b685fdb0c148897b22d66ab87a3c6d8a0438b005db1c69c";"2175fd8481c8e2bb6dc514ca11a23f3b1b685fdb0c148897b22d66ab87a3c6d8a0438b005db1c69c";;;"http://www.jobs.ch/de/job_content.php?iid=6492357";"Caissier (h/f)";;;;;;;;100;100;;;;;;;;;;;;"Genève";"GE";;;;;;;;;"2015-07-13-15.12.47.000000";;;;;;;;;;;;;;;;;;;;;"Degussa Sonne/Mond Goldhandel AG";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"f5632cd2d93f444e6371465ab635cb28f4e5183276fdc6284d27b6410b5a0112434f70154b3b7948";"f5632cd2d93f444e6371465ab635cb28f4e5183276fdc6284d27b6410b5a0112434f70154b3b7948";;;"http://www.sbtechnique.ch/emploi_offre.php?lang=fr";"Apprentissage projeteur en technique du bâtiment CFC";;;;;;;;100;100;;;;;;;;;;;"6621";"CH-1201 Genève";"GE";"1201";;"GE01";;;;;;"2014-08-09-18.07.13.000000";;;;;;;;;;;;;;;;;;;;;"SB technique SBt SA";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"79586f328e4b872921fb8f1e95d5dd46005d4e524a1a2800011dda3b1c77e33115e845dfdc3d3b36";"79586f328e4b872921fb8f1e95d5dd46005d4e524a1a2800011dda3b1c77e33115e845dfdc3d3b36";;;"http://www.jobup.ch/search/Jobview.asp?cmd=showPosting&PID=1144433&lang=fr&gui=0";"Assistant Contrôle de Gestion";;;;;;;;100;100;;;;;;;;;;;;"Genève";"GE";;;;;;;;;"2015-07-09-14.17.18.000000";;;;;;;;;;;;;;;;;;;;;"Patek Philippe SA";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"79586f328e4b872921fb8f1e95d5dd46005d4e529401891ff3d12506a3ce1f1b89b3c0f4c6c8ef64";"79586f328e4b872921fb8f1e95d5dd46005d4e529401891ff3d12506a3ce1f1b89b3c0f4c6c8ef64";;;"http://www.jobup.ch/search/Jobview.asp?cmd=showPosting&PID=1143953&lang=fr&gui=0";"Chargé d'amélioration Qualité";;;;;;;;100;100;;;;;;;;;;;;"Genève";"GE";;;;;;;;;"2015-07-07-15.32.14.000000";;;;;;;;;;;;;;;;;;;;;"Patek Philippe SA";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"79586f328e4b872921fb8f1e95d5dd46005d4e52da9a98bd960ec7d67bd5a5fa2d6017c2a6bc0f25";"79586f328e4b872921fb8f1e95d5dd46005d4e52da9a98bd960ec7d67bd5a5fa2d6017c2a6bc0f25";;;"http://www.jobup.ch/search/Jobview.asp?cmd=showPosting&PID=1140198&lang=fr&gui=0";"Chargé d'amélioration Qualité Habillage Horloger";;;;;;;;100;100;;;;;;;;;;;;"Genève";"GE";;;;;;;;;"2015-06-24-10.26.11.000000";;;;;;;;;;;;;;;;;;;;;"Patek Philippe SA";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"79586f328e4b872921fb8f1e95d5dd46005d4e52975a385f6bfeef7aed073e022ec4a638411fb9ee";"79586f328e4b872921fb8f1e95d5dd46005d4e52975a385f6bfeef7aed073e022ec4a638411fb9ee";;;"http://www.jobup.ch/search/Jobview.asp?cmd=showPosting&PID=1143546&lang=fr&gui=0";"Chargé de Process";;;;;;;;100;100;;;;;;;;;;;;"Genève";"GE";;;;;;;;;"2015-07-06-22.06.12.000000";;;;;;;;;;;;;;;;;;;;;"Patek Philippe SA";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"97f43a955a6f161878c64f2eb632d1e703c3f31a306ecf52aaaff1c0e918cf98c117fa9807a813b5";"97f43a955a6f161878c64f2eb632d1e703c3f31a306ecf52aaaff1c0e918cf98c117fa9807a813b5";;;"http://www.edelway.com/index.php?option=com_neorecruit&view=offer&id=837&Itemid=560";"SAP SD/LE Consultant";;;;;;;;100;100;;;;;;;;;;;;"Genève";"GE";;;;;;;;;"2014-02-07-12.09.39.000000";;;;;;;;;;;;;;;;;;;;;"Edelway AG";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"79586f328e4b872921fb8f1e95d5dd46005d4e5210e75c08308c13c10b49ebe0dd5f0f5bb1246e62";"79586f328e4b872921fb8f1e95d5dd46005d4e5210e75c08308c13c10b49ebe0dd5f0f5bb1246e62";;;"http://www.jobup.ch/search/Jobview.asp?cmd=showPosting&PID=1144157&lang=fr&gui=0";"Ingénieur d'application DNC - solutions ICAM";;;;;;;;100;100;;;;;;;;;;;;"Genève";"GE";;;;;;;;;"2015-07-08-08.54.19.000000";;;;;;;;;;;;;;;;;;;;;"Patek Philippe SA";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"79586f328e4b872921fb8f1e95d5dd46005d4e5272947a36262819092af2580b3e55d5106460ef99";"79586f328e4b872921fb8f1e95d5dd46005d4e5272947a36262819092af2580b3e55d5106460ef99";;;"http://www.jobup.ch/search/Jobview.asp?cmd=showPosting&PID=1143545&lang=fr&gui=0";"Spécialiste - Gestion des temps";;;;;;;;100;100;;;;;;;;;;;;"Genève";"GE";;;;;;;;;"2015-07-06-22.06.12.000000";;;;;;;;;;;;;;;;;;;;;"Patek Philippe SA";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"79586f328e4b872921fb8f1e95d5dd46005d4e529d6e070d9bfdccfde063e46a20f787b815155667";"79586f328e4b872921fb8f1e95d5dd46005d4e529d6e070d9bfdccfde063e46a20f787b815155667";;;"http://www.jobup.ch/search/Jobview.asp?cmd=showPosting&PID=1142238&lang=fr&gui=0";"Styliste, Objets d'Art - ( Infographiste )";;;;;;;;100;100;;;;;;;;;;;;"Genève";"GE";;;;;;;;;"2015-07-01-17.48.44.000000";;;;;;;;;;;;;;;;;;;;;"Patek Philippe SA";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"79586f328e4b872921fb8f1e95d5dd46005d4e525501b5a06714c9162e32e6292d94ecf307cf4d03";"79586f328e4b872921fb8f1e95d5dd46005d4e525501b5a06714c9162e32e6292d94ecf307cf4d03";;;"http://www.jobup.ch/search/Jobview.asp?cmd=showPosting&PID=1142236&lang=fr&gui=0";"Technicien de Maintenance - Logistique";;;;;;;;100;100;;;;;;;;;;;;"Genève";"GE";;;;;;;;;"2015-07-01-17.48.44.000000";;;;;;;;;;;;;;;;;;;;;"Patek Philippe SA";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"79586f328e4b872921fb8f1e95d5dd46005d4e52b21411a0a99678e17d2940169d74e0aff0927d57";"79586f328e4b872921fb8f1e95d5dd46005d4e52b21411a0a99678e17d2940169d74e0aff0927d57";;;"http://www.jobup.ch/search/Jobview.asp?cmd=showPosting&PID=1142237&lang=fr&gui=0";"Technicien Méthode Maintenance";;;;;;;;100;100;;;;;;;;;;;;"Genève";"GE";;;;;;;;;"2015-07-01-17.48.44.000000";;;;;;;;;;;;;;;;;;;;;"Patek Philippe SA";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"79586f328e4b872921fb8f1e95d5dd46005d4e522e4f3ba78a85f9fd6f261f48309f8229807e519d";"79586f328e4b872921fb8f1e95d5dd46005d4e522e4f3ba78a85f9fd6f261f48309f8229807e519d";;;"http://www.jobup.ch/search/Jobview.asp?cmd=showPosting&PID=1145148&lang=fr&gui=0";"Un Guide Musée";;;;;;;;100;100;;;;;;;;;;;;"Genève";"GE";;;;;;;;;"2015-07-13-10.04.44.000000";;;;;;;;;;;;;;;;;;;;;"Patek Philippe SA";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"971b38b71bc3563f1b8058464d4720b39ec538c71989c9919aeee86b03fe8571e469e2c5a2eac86c";"971b38b71bc3563f1b8058464d4720b39ec538c71989c9919aeee86b03fe8571e469e2c5a2eac86c";;;"http://www.foj.ch/sites/default/files/offres-emploi/GRAND-SACONNEX%20-%20Educateur%20CDI%2090%25_0.pdf";"GRAND-SACONNEX - Educateur CDI 90%";;;;;;;;90;90;;;;;;;;;;;"6631";"CH-1213 Onex";"GE";"1213";;"GE01";;;;;;"2015-07-06-17.09.27.000000";;;;;;;;;;;;;;;;;;;;;"Fondation officielle de la jeunesse (FOJ)";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"dd68e246ab85c71494243afefd589d2abb6e6d626badb7edcc7edde20de70921256163b0714e39fe";"dd68e246ab85c71494243afefd589d2abb6e6d626badb7edcc7edde20de70921256163b0714e39fe";;;"http://www.cross-systems.ch/fr-ch/offres-d-emploi/gl-java-analyste-developpeur-senior-java";"Analyste développeur senior JAVA";;;;;;;;100;100;;;;;;;;;;;"6608";"Les Acacias";"GE";"1227";;"GE01";;;;;;"2015-02-06-13.02.18.000000";;;;;;;;;;;;;;;;;;;;;"Cross Systems SA";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"dd68e246ab85c71494243afefd589d2abb6e6d62db94e5d5914c31e270e5fe0f533fb9d45344a2a7";"dd68e246ab85c71494243afefd589d2abb6e6d62db94e5d5914c31e270e5fe0f533fb9d45344a2a7";;;"http://www.cross-systems.ch/fr-ch/offres-d-emploi/cp-web-chefs-de-projet";"CHEFS DE PROJET";;;;;;;;100;100;;;;;;;;;;;"6608";"Les Acacias";"GE";"1227";;"GE01";;;;;;"2015-01-07-00.10.48.000000";;;;;;;;;;;;;;;;;;;;;"Cross Systems SA";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"dd68e246ab85c71494243afefd589d2abb6e6d627d2be564f2dd5840734c5e34fb9d1143c10380d3";"dd68e246ab85c71494243afefd589d2abb6e6d627d2be564f2dd5840734c5e34fb9d1143c10380d3";;;"http://www.cross-systems.ch/fr-ch/offres-d-emploi/-net-developpeur-net-senior";"développeur .NET senior";;;;;;;;100;100;;;;;;;;;;;"6608";"Les Acacias";"GE";"1227";;"GE01";;;;;;"2013-11-22-09.52.19.000000";;;;;;;;;;;;;;;;;;;;;"Cross Systems SA";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"dd68e246ab85c71494243afefd589d2abb6e6d6272b94dcd3efd96edf3c80341427537283c1cdbc5";"dd68e246ab85c71494243afefd589d2abb6e6d6272b94dcd3efd96edf3c80341427537283c1cdbc5";;;"http://www.cross-systems.ch/fr-ch/offres-d-emploi/dcmsj-developpeur-cms-web-java";"Développeur CMS WEB JAVA";;;;;;;;100;100;;;;;;;;;;;"6608";"Les Acacias";"GE";"1227";;"GE01";;;;;;"2014-04-25-12.45.11.000000";;;;;;;;;;;;;;;;;;;;;"Cross Systems SA";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"dd68e246ab85c71494243afefd589d2abb6e6d629b533ab7df4fdef18a75dc1e4ea3853602d9cf2f";"dd68e246ab85c71494243afefd589d2abb6e6d629b533ab7df4fdef18a75dc1e4ea3853602d9cf2f";;;"http://www.cross-systems.ch/fr-ch/offres-d-emploi/fe-web-developpeur-front-end-web";"DÉVELOPPEUR FRONT-END WEB";;;;;;;;100;100;;;;;;;;;;;"6608";"Les Acacias";"GE";"1227";;"GE01";;;;;;"2014-12-24-01.12.15.000000";;;;;;;;;;;;;;;;;;;;;"Cross Systems SA";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"dd68e246ab85c71494243afefd589d2abb6e6d62f56c33cd55effdfe4643bb5cb70ca684feecfd25";"dd68e246ab85c71494243afefd589d2abb6e6d62f56c33cd55effdfe4643bb5cb70ca684feecfd25";;;"http://www.cross-systems.ch/fr-ch/offres-d-emploi/devmag-developpeur-magento";"DÉVELOPPEUR MAGENTO";;;;;;;;100;100;;;;;;;;;;;"6608";"Les Acacias";"GE";"1227";;"GE01";;;;;;"2014-11-10-00.35.51.000000";;;;;;;;;;;;;;;;;;;;;"Cross Systems SA";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"dd68e246ab85c71494243afefd589d2abb6e6d6281bac21770f51a9b650faccb7315660e309e8926";"dd68e246ab85c71494243afefd589d2abb6e6d6281bac21770f51a9b650faccb7315660e309e8926";;;"http://www.cross-systems.ch/fr-ch/offres-d-emploi/gl-java-developpeur-senior-java";"Développeur senior JAVA";;;;;;;;100;100;;;;;;;;;;;"6608";"Les Acacias";"GE";"1227";;"GE01";;;;;;"2015-02-06-13.02.18.000000";;;;;;;;;;;;;;;;;;;;;"Cross Systems SA";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
